customer_id,related_customer_id,relationship_type,risk_weight,is_active
goFF0Be0,goFF%rJ2,same_branch,0.164,true
gScFV(xd,gScFV%Jb,same_branch,0.156,true
MSy6n)83,MSyjj)$2,same_branch,0.189,true
5vcm%q8j,5vcmD)z&,same_branch,0.251,true
g%<mj&z&,5vyzj&eK,same_branch,0.335,true
5#yzmq(8,5m<zm%xb,same_branch,0.194,false
g&%zj((3,g&%Fn$(d,same_branch,0.152,true
5v<FDq1j,5mF60&(8,same_branch,0.324,false
5SF8&Bzb,5!Fm&)1&,same_branch,0.107,true
5&kz%&j&,5&kzj($b,same_branch,0.299,true
g<<zD$1K,g%FFm$(d,same_branch,0.145,true
5m<zm%xb,5o<jSyjd,same_branch,0.145,false
5XkFbrzd,5Xy*n$(M,same_branch,0.332,false
g!LF&)$j,g!LF&%(0,same_branch,0.3,false
5X%@nr8b,5Xy*m%Cb,same_branch,0.312,true
g<<Fn%J2,g<<Fby$K,same_branch,0.334,false
5X%@D(e&,5XkF%yCj,same_branch,0.323,true
g%L$j%J0,5SFgj$e2,same_branch,0.296,true
g%cF&%e8,g%c6bq1M,same_branch,0.147,false
go<z&y83,go<z&&e&,same_branch,0.312,true
gX(FDrx&,gX(FmB$K,same_branch,0.19,true
5S%@V%(2,5S%@0yxK,same_branch,0.112,true
goHgm%$M,goHz&y$d,same_branch,0.279,true
g%<*0712,g%<Fb((3,same_branch,0.288,true
go(*D$x8,gS%m0Bzd,same_branch,0.336,false
5S(m%y8b,gmLFm7C8,same_branch,0.28,true
5m<j&qj3,FX%@V)j&,same_branch,0.303,false
5S(j%$(&,5%FF&qCb,same_branch,0.235,true
5<FzS$zM,5<F$S)e0,same_branch,0.113,false
5XFF&%$j,5XF$jr(2,same_branch,0.19,true
5#HF%ye8,5#Hzb$$&,same_branch,0.196,true
M<<FD($3,M<<FD%e&,same_branch,0.294,true
FS<@jBjj,FS<6j&8d,same_branch,0.239,false
5X<g%(C8,5X<j%$(&,same_branch,0.258,true
5%<8&)jb,5%<m0(eb,same_branch,0.2,false
gm<zDr(3,gm<zj&x&,same_branch,0.297,true
gSkz0%jj,5!y*D&Jj,same_branch,0.159,true
5X%$jr$8,5X%8D&z8,same_branch,0.187,true
5X%jS%j2,5X<$bq(2,same_branch,0.162,true
NS<8jr1d,g&<*D%C0,same_branch,0.245,true
5&Fzjqx3,5&Fzj$z&,same_branch,0.116,true
5oLgm(C&,5Xk$0q$d,same_branch,0.178,true
5Xyj%B(8,5X<6D%$8,same_branch,0.319,false
X!<$V%e2,gX%*m7j8,same_branch,0.333,false
Nm<Fmyz2,Nm<Fj%$2,same_branch,0.173,true
FX$F%q$2,FX$8D&zj,same_branch,0.128,true
Fokzb$CK,Fo%*ny8&,same_branch,0.167,true
FX<$V&1K,FX<6m78K,same_branch,0.297,false
FX%F0BC0,5%FgnB$2,same_branch,0.163,false
m<HF&)(j,gS%zn)1b,same_branch,0.335,false
M&(@nqej,5mFgn&8b,same_branch,0.109,false
g&LFD)12,5Xy*jyx2,same_branch,0.32,false
Fo%mD%88,Fo%mj)(M,same_branch,0.303,true
MSy6n)Cb,MSy6n%82,same_branch,0.31,true
gocznq(&,gocFjqx0,same_branch,0.12,true
gmcF%y$M,gXygj7(8,same_branch,0.217,false
5%<8%r(2,5%<FSy1j,same_branch,0.205,true
5XHjn%18,5o<j%yzd,same_branch,0.123,true
5X%zbrCb,5X%6myed,same_branch,0.23,true
5!kzbqx&,5!kzD$$2,same_branch,0.114,true
M#<F0q(0,M#<F0%$j,same_branch,0.141,true
5#yzmBz3,5m<zm%xb,same_branch,0.301,false
gv%Fbred,gv%Fbyx2,same_branch,0.276,false
MSkF0$1&,MSkFVr8b,same_branch,0.112,false
M&($&)83,M&(8V)xK,same_branch,0.225,true
goyF%yCd,goyz0r$8,same_branch,0.343,true
gX$8bB$0,g%HF0Be&,same_branch,0.122,true
gv(F%&82,gv(FDBzM,same_branch,0.314,true
5!%6j$(M,5!%$Vr$2,same_branch,0.189,true
g!LF&%e3,g!LF&)$j,same_branch,0.291,true
F%km%ye3,F%k6m$8j,same_branch,0.301,false
5X%$mqx&,5XkF%%(&,same_branch,0.167,true
5Xkzjr88,5XkzmyjK,same_branch,0.221,true
5XFgVBx&,MXy$%q18,same_branch,0.22,true
goLFSq8K,5<F*Vre&,same_branch,0.225,true
M&($&(j3,M&(FjreK,same_branch,0.318,true
Fo%80reK,m#%FV$j&,same_branch,0.275,true
5&(F0$Jb,jmyj0%e&,same_branch,0.317,false
gSL8m7jM,F%y$S(xM,same_branch,0.32,false
5vFzbq$K,5mcj&%j3,same_branch,0.162,true
i<<Fj%8b,iSyzm7C2,same_branch,0.215,false
5X%$brj2,5SFj0(xd,same_branch,0.101,false
5%Fjm7z8,5%Fjm(C8,same_branch,0.259,true
gvFF0%e0,g%FFj&zd,same_branch,0.136,true
g&LFD)8&,g&LFDr$2,same_branch,0.181,true
gXk8m%x0,gXkmbr(K,same_branch,0.347,true
gmH6S&eM,gmH6j7Jb,same_branch,0.17,true
jmyj0%zd,j&kFD)Jj,same_branch,0.226,true
gvcFjBx0,gvcFD($K,same_branch,0.101,true
FmL$bq$j,g!<6%$8j,same_branch,0.258,false
g&%F%&$2,g&%z0%ed,same_branch,0.269,true
5oL$&qxM,5X%zDB$8,same_branch,0.17,true
9Xyjb)jM,9XyzVr$M,same_branch,0.17,true
5#<j078&,5X$Fb%J3,same_branch,0.276,false
5SH*%&$M,5SHFm%8M,same_branch,0.22,true
5okj%($8,5ok@j(Cb,same_branch,0.125,true
g!(FnyC&,g!(FnyCb,same_branch,0.199,true
gv<6n)$8,gv<6&(j0,same_branch,0.243,true
5#yF0&JK,5o<gb)ej,same_branch,0.162,true
5X<gV$e3,5XkF0q8d,same_branch,0.349,false
m!F80B83,Nm%Fj%Cj,same_branch,0.13,true
Fo%@VB8&,Fo%m0%jd,same_branch,0.295,true
gvkF&(C&,gvkF&q$M,same_branch,0.287,true
5XkFmBJ8,5XkFVr82,same_branch,0.315,true
5<c6Vy1d,5<c$V)jb,same_branch,0.228,true
5!Ljbqz&,5!Lz%7eb,same_branch,0.212,true
5&%zS7$j,5&%z%7eK,same_branch,0.187,true
5%y@mBC2,MX%z%%1&,same_branch,0.293,false
gok@m$zd,gokFb%(j,same_branch,0.289,false
X#HF%yjj,X#kFmy$b,same_branch,0.287,false
5v(Fmrx2,5v(FDqz8,same_branch,0.238,true
9Xyjby1d,MXLFm)(8,same_branch,0.231,true
FX(FbBjM,5Xc$b(1j,same_branch,0.306,true
g%FF0q10,9X$z&Bj0,same_branch,0.263,true
g<%FSqJ2,g<%FD78M,same_branch,0.294,true
5o<zn%$d,5Xkgb)Cd,same_branch,0.316,true
5X<@Vq1M,5X%8S(Jd,same_branch,0.335,true
gXHF078b,5XLmj&1b,same_branch,0.316,true
gXkmbq(j,gXk8m%x0,same_branch,0.208,true
5mF60rxj,5X<$m&jd,same_branch,0.142,true
m<HF%(j&,5Xk$D7(j,same_branch,0.201,false
gvLFby82,gvLFn7e2,same_branch,0.332,true
g<$Fb&e8,5mFmS)$8,same_branch,0.215,true
5XkFn7zK,5X%F0788,same_branch,0.119,true
5oczS((2,g<yFjyJb,same_branch,0.154,true
g<%zDq(0,5%LFj%80,same_branch,0.237,true
X#%Fmy8d,F!%$0rJ3,same_branch,0.118,false
5S%zVB$2,g!yF%7(d,same_branch,0.226,true
5!$FDqz&,5!$F0)J2,same_branch,0.253,true
9m<zSy(8,gmH$j)e0,same_branch,0.237,true
g%(jmqJM,g%(6n(jb,same_branch,0.13,true
X#kFmBJb,F&<6%yeM,same_branch,0.273,true
5!(*m%1M,5!(zb$C8,same_branch,0.185,true
go<z&y83,go<z&yz2,same_branch,0.217,true
5v$8m7x3,5v$g0&z3,same_branch,0.273,true
5X$zn$e2,F%k@071j,same_branch,0.242,true
g&(F&7JK,g%kznq1&,same_branch,0.233,true
5X<gDyjK,5X%m%qz&,same_branch,0.316,true
jmy6SB1d,5&(F&(C2,same_branch,0.344,true
5X<Fm$$K,5X<6brx&,same_branch,0.113,true
gv(FSrj2,gv(Fj%x3,same_branch,0.129,true
gvcFb7$b,gvcF%788,same_branch,0.343,true
5X%zDy13,5Xkzj&82,same_branch,0.292,true
5Xkzj)$&,5X%gjq10,same_branch,0.127,true
5&FFny8M,5&FF%qJ8,same_branch,0.333,true
F%<zV)10,5m$gj)J&,same_branch,0.14,true
5Xc6bB(2,g&kFVqJb,same_branch,0.136,true
go(z&y$b,go(*DBz2,same_branch,0.259,true
5S<Fn7z8,5Xy$b&8b,same_branch,0.15,true
5X%$Dqjj,5X%jjr(3,same_branch,0.333,true
5%kF&%jM,g<(Fj($K,same_branch,0.127,true
gmFzmq10,gmFzm)1&,same_branch,0.305,false
goFF%Bj0,NXLjjq80,same_branch,0.334,false
g<(FjrJj,g<(Fj($K,same_branch,0.183,true
g%y*%7(8,g%kjD(j8,same_branch,0.214,true
gvHFD&1&,gvHFD(12,same_branch,0.111,true
gocz&BJM,goc$0$j3,same_branch,0.324,true
gvHFDB8&,gvHFD%zK,same_branch,0.199,false
9X<zm(j8,MSy6%7e3,same_branch,0.155,true
gv(FDBzM,gv(Fm)$0,same_branch,0.316,true
g<<zD$1K,g<<Fn%x&,same_branch,0.145,true
9S<znyx2,9S<z%yxb,same_branch,0.295,true
5S(j0$x0,5S(z&$jb,same_branch,0.118,false
F%k@0(C2,F%kjDBzd,same_branch,0.249,false
g&HF0yJ3,5S(@mBeK,same_branch,0.157,false
5%%m0%$d,5%%*n&J8,same_branch,0.174,true
5ok@D%ej,5okj%($8,same_branch,0.226,true
gXHFS)JM,X<LFmB10,same_branch,0.105,false
5#%FV)C2,5o<8bBx2,same_branch,0.326,true
g%cFD)Jb,iX<m&q$3,same_branch,0.157,true
5!kzDB$8,5!kz&rzM,same_branch,0.331,false
5vH$Sy$8,5vH6jrzb,same_branch,0.265,true
5<y8m&Cj,5<yFmqxM,same_branch,0.304,true
g%y$brxb,g<HFj%C2,same_branch,0.316,true
5v%z0$13,j#%FVre&,same_branch,0.31,true
5&H6jB1&,5S%@V%(2,same_branch,0.152,true
g!kF07e0,g!kFj&jK,same_branch,0.345,true
9ScF0)(M,F%k807$&,same_branch,0.339,true
i<<Fj%8b,mmFz0yz0,same_branch,0.294,true
g!czV(1j,g!c8j%J3,same_branch,0.273,true
5&FzDreK,5&Fzjqx3,same_branch,0.23,true
goHgm%$M,goHFmqjj,same_branch,0.135,true
5#(6j&Cj,5#(6j7jb,same_branch,0.305,false
g&HFn7(8,5S(j0)83,same_branch,0.226,true
gS$*V)(&,FX$FSqx&,same_branch,0.186,false
5!cFSrx0,5!c$0r88,same_branch,0.332,true
5<$gbrzb,5<$m&re0,same_branch,0.117,true
5#%zj$e2,5o<8j$83,same_branch,0.314,false
5!%6j)8&,5mc$nyCM,same_branch,0.142,false
5X%8myz0,5X%j0BJ3,same_branch,0.295,true
g&c*n(xb,g&c*n(ed,same_branch,0.225,true
X&<zm)13,X&<zm)e8,same_branch,0.119,true
FoH6&B$8,Mm%FD)CM,same_branch,0.137,true
5Xy*S(J2,5X<6nBJd,same_branch,0.317,true
5XF8%q8M,5XFzb7$M,same_branch,0.249,true
jmy6Vy$2,5&(F&(C2,same_branch,0.144,true
5Xc6mr(d,5!L6m((j,same_branch,0.298,true
g&FFm)$b,5oy6V%$b,same_branch,0.197,true
X&<zm)13,X&<zj7j3,same_branch,0.134,true
gX%jD)eK,5#(6j&z8,same_branch,0.34,false
5%HzV)8M,5%H6D7z8,same_branch,0.113,true
F%kgbBjd,F%kgn)18,same_branch,0.185,true
Fvczn$zM,5mcmnr$8,same_branch,0.303,true
5X<*b)(M,5X<jnrC3,same_branch,0.127,true
go(*DB$M,go(*DBxb,same_branch,0.216,true
5<kFDy8&,g<%Fjyz2,same_branch,0.299,true
5&%zSr$8,5&%zS&e0,same_branch,0.179,false
5X<*DB1K,5X%j0%$b,same_branch,0.161,true
5#Lgny(j,5#LjjrC3,same_branch,0.182,true
g!kz0%$&,g!kF&$$j,same_branch,0.245,true
m%y$n$(8,MSy6n)$&,same_branch,0.118,false
m<FmDyxM,9X<Fb$zj,same_branch,0.301,true
iX<z0$$2,5&k*V)JK,same_branch,0.186,true
5m(8S%CM,X#kFmy$b,same_branch,0.194,true
5X%$0yed,5X%mm$$K,same_branch,0.123,true
5SF8n%xj,5!F$V)$j,same_branch,0.286,true
m<<6b)xd,gXFgV%(d,same_branch,0.238,false
5X%@n78j,5X%jn7(j,same_branch,0.162,true
5oL$&ye3,5oLg0&1j,same_branch,0.34,true
gv$FD%88,gv$FD%Cd,same_branch,0.313,true
5!Hz0&C3,5!Hzj%(&,same_branch,0.231,true
jXH$m7J3,5&<F&B(b,same_branch,0.317,true
g#<6mrzd,5SL$bqed,same_branch,0.146,false
5m<6b7x3,5m<jD7z0,same_branch,0.238,false
gXy$V$e3,im$*&qx&,same_branch,0.335,false
M<<zS$1K,5XygV%$2,same_branch,0.182,false
F%kgm&(3,5Sy@n)JK,same_branch,0.26,true
5v(FDqz8,5v(Fjrx3,same_branch,0.292,true
Xv%@nyjM,Xvk$m(10,same_branch,0.307,true
5mFjVr12,5v<F0qJM,same_branch,0.327,false
g%kjbr$M,g%kz&r$3,same_branch,0.315,true
5oc$ny10,5oc6D%C3,same_branch,0.173,true
5Xk$nqeb,5Xk$S)8b,same_branch,0.29,true
goLFV&(8,5vyFmr(j,same_branch,0.198,false
5Sk$D)(0,5Sk8D((8,same_branch,0.234,true
F%<6Sr12,gSL8V%xd,same_branch,0.111,true
jmyj07$K,jmyjjB$j,same_branch,0.324,false
gSkFbq$j,gSkzbr1j,same_branch,0.1,true
5o(znq(0,gmy$0$(b,same_branch,0.109,true
gmcFSBC2,gmczD&(&,same_branch,0.219,true
g<$Fb%jj,5mFFDrzj,same_branch,0.113,true
5vcm&&10,5mF@S((0,same_branch,0.205,true
5mczD$18,5mc8Sqj&,same_branch,0.26,false
9X<z0(J8,g<HFV7zK,same_branch,0.344,true
5!yj0710,5<cF%%J&,same_branch,0.218,true
gS%FbB1&,m<HF&)(j,same_branch,0.109,true
5%yg0(xb,5%ym0(C&,same_branch,0.324,true
5&%zjq$d,g&kF&$8b,same_branch,0.175,false
5mFFDrzj,g<$Fb&e8,same_branch,0.215,true
5SFzmBjK,5SFzmy1d,same_branch,0.345,true
5<y*Vyj&,5<y6V)1M,same_branch,0.112,true
5o%60y$2,Xv%8jr8b,same_branch,0.161,true
5<cF%&$8,5<c$0Bj8,same_branch,0.319,true
5<$gDrej,5<$m&(xb,same_branch,0.148,false
5o$6D&(K,5o$$%&$d,same_branch,0.136,true
gSyjm%1M,5!ygm)JK,same_branch,0.285,false
F%kFSr8M,F%kFS$ej,same_branch,0.158,true
go$F0BJ&,go$Fb%j0,same_branch,0.348,true
FX<$D7z0,FX<$V&1K,same_branch,0.278,true
5X%@D$z8,5X<FmB(0,same_branch,0.112,true
g%yF0rzK,5Xk@0qjK,same_branch,0.278,true
go(*D&J3,5%%*n&J8,same_branch,0.296,true
g<kFD(z&,g<kF&7(0,same_branch,0.229,false
iX<$&&C0,iX<znyC&,same_branch,0.212,true
X!<$%(z&,X!<$S(C2,same_branch,0.322,true
g&HFn7(8,g&HFDBJM,same_branch,0.326,true
g%kjVBe&,g%kjD71j,same_branch,0.329,true
5XLzD%j8,MXHFV&(&,same_branch,0.253,true
g%L6m&xK,g%L$j%J0,same_branch,0.194,true
5%yjVqCb,g#$Fjr(K,same_branch,0.14,true
NXL$D&x8,5m<zm%xb,same_branch,0.147,true
ivc6&7z2,5S%FnBe8,same_branch,0.188,true
5oFj%q1M,N<%8&)xj,same_branch,0.255,true
j#%zmyz8,j#<Fj)1K,same_branch,0.239,true
5oc$Vqx0,5oc$V$CK,same_branch,0.11,false
g!kFmrz8,g!k$j(18,same_branch,0.174,true
5Xk$&)xd,5X%m%rzM,same_branch,0.303,true
g!LF&%e3,g!LFm($3,same_branch,0.308,true
X!<$D$1d,5mFz0BxM,same_branch,0.287,true
5Xy*V(xK,5X%F0%$d,same_branch,0.118,true
5oy6nyJM,m%k$&qx2,same_branch,0.349,true
5%c6Dq$2,5%c6b$zK,same_branch,0.337,true
5X%mjr(&,5Xy*Vqxb,same_branch,0.261,true
MXyz07ed,5Sy$j7Cd,same_branch,0.152,true
Xv%$b%1j,g!czV((j,same_branch,0.177,true
5&y$0)Cd,5&y$0r8K,same_branch,0.114,true
g!<$%BjK,g!<$0%z&,same_branch,0.269,true
5vHz&yj2,5vHzmr8M,same_branch,0.17,true
g<<Fb$z0,g<<zD$1K,same_branch,0.288,true
5X<gj(12,5X<60(J2,same_branch,0.285,true
5mL80yxK,go<zD&e2,same_branch,0.305,true
5Xkzj$ej,5XkFS&C8,same_branch,0.158,true
5XF$DBj&,5XL*b78d,same_branch,0.279,true
FS<6n$jj,NS<8m%x0,same_branch,0.13,false
5S(j0$x0,5S(6m%$2,same_branch,0.136,false
5X<zD71K,5XyFj)J&,same_branch,0.289,false
5<$mS)80,5<$$D7e3,same_branch,0.177,true
g#<6my82,5&%z%y8j,same_branch,0.15,true
Mv%Fb)x3,Mv%F&7$K,same_branch,0.321,true
5mL8nyx3,5mLjm%$b,same_branch,0.328,true
Xm<8V%(K,5m($%&eK,same_branch,0.283,false
5S<zb&8K,5%$jm(83,same_branch,0.216,true
m%kmSBz0,m%k@j7z8,same_branch,0.193,true
g<c6&7j&,g<czmB1b,same_branch,0.217,true
gX%FVy1K,N<<FVq8d,same_branch,0.234,true
g&(F&&z2,g&(F&)x&,same_branch,0.147,true
5m$mS(Jj,Fo%@V((d,same_branch,0.268,true
gXFgVqC3,gXFgm%zK,same_branch,0.269,true
gv$FD7C&,gv$FjB(&,same_branch,0.205,true
5X%jmyz8,5X%jmyzd,same_branch,0.184,false
5o$6S713,5o$6&%z0,same_branch,0.268,true
Xv%$b%1j,g!c8j%J3,same_branch,0.155,false
g&(Fn7z8,g&(F&)x&,same_branch,0.233,true
XmLmSB(d,g%<Fbr10,same_branch,0.265,false
g<c$mBJj,g<c6%)xj,same_branch,0.235,true
5%$m0qx&,g%<F07Jj,same_branch,0.166,false
go$$VyJK,go$FjBj0,same_branch,0.249,false
5vLFj&CK,5vLFj((0,same_branch,0.346,true
FX(FbBjM,iX<zj$CK,same_branch,0.303,false
gSFFD(xd,gSFFmye0,same_branch,0.124,true
5vk$&)jb,5vkz&((M,same_branch,0.208,false
go$FjBj0,go$FV7eK,same_branch,0.343,false
5v%z0qeb,5v%$m(C&,same_branch,0.156,false
5Xy*VrCK,5X<j%$(&,same_branch,0.289,true
5oygj(x8,5oL$&ye3,same_branch,0.268,true
5X<$S(jM,5Xkzj)$&,same_branch,0.349,true
5Xk6&BjM,5X%@Dq13,same_branch,0.299,true
5%%60y$j,5%%m0%$M,same_branch,0.341,true
5Xkzmqe8,5XkFb)(M,same_branch,0.117,true
g#LF0q(j,g#LFjr1d,same_branch,0.285,true
g<%Fb&13,5X<6D$(b,same_branch,0.348,true
5vcmm7J2,5vc@V(xj,same_branch,0.258,true
5vcmm7J2,5vcm&&10,same_branch,0.19,true
Xv%@nyjM,Xmczn)J2,same_branch,0.292,true
gSFFVy8K,gSFFDyed,same_branch,0.113,false
5!$FDy83,5!$Fj7x8,same_branch,0.123,true
gXL*nqx0,jX%zj7ed,same_branch,0.292,true
5&c$0qz&,5S%6bqC&,same_branch,0.204,true
5<%$m7C3,5<%6&%eM,same_branch,0.15,false
g%FF0ye8,gmcFV7z&,same_branch,0.326,true
gS$@%7z0,gS$Fby(K,same_branch,0.314,true
5<%j&&12,5<%zS(xd,same_branch,0.29,true
gmk@0(jM,gmkjj$e8,same_branch,0.157,true
gm<zn78M,gm<zj71b,same_branch,0.172,true
5vFj0)(b,5vFzm(ej,same_branch,0.133,true
Nm%F0B(d,NmkFD(J0,same_branch,0.319,true
5o(znq(0,5o(zS%$8,same_branch,0.309,false
gmH6S($2,F!$jn)zb,same_branch,0.282,true
5<$gj&j&,gXy$S&Jj,same_branch,0.128,true
gX(F&yJ3,5XHFS$C2,same_branch,0.28,true
go<z&rj8,go<zb7C3,same_branch,0.216,true
5&y$0%z0,5&yFn($d,same_branch,0.23,true
m<ym0BC2,gXcFm$J8,same_branch,0.128,true
g<%FVB$3,g<%Fb&13,same_branch,0.116,false
F%kgm&18,5X$$jrx3,same_branch,0.143,true
5o<@D%Jb,5o<jm%ed,same_branch,0.14,false
g!F$%$Cb,5mc8bq$8,same_branch,0.125,true
5m%*%71K,5m%Fm7J0,same_branch,0.202,true
g#FFn%xd,5Sc6myeM,same_branch,0.107,true
g%HFb710,g%H@mB1M,same_branch,0.13,false
gv<6&Be2,XvkF0%$2,same_branch,0.28,true
5v(Fjrx3,5o(z&yj3,same_branch,0.256,true
5o<$V&e3,NXLjjq80,same_branch,0.228,true
5oFj0y(&,5mFz0BxM,same_branch,0.33,true
gS%zjrz0,gS%Fb$18,same_branch,0.238,true
MSy6n&jM,MSy6n)18,same_branch,0.206,true
5Xk$br$&,5X%6%)e8,same_branch,0.237,true
5Xyjn$J2,5XymVBJb,same_branch,0.306,true
gS$8m&e&,gS$F%$e3,same_branch,0.225,true
gmcz0(83,gXygj7(8,same_branch,0.103,true
g%(jm&1&,FX<$m%JM,same_branch,0.332,true
gSy6DrjM,gSyF0%82,same_branch,0.254,true
g%c6brz0,g%cjbrz0,same_branch,0.253,true
g&c*n(ed,g&c*Vq(0,same_branch,0.196,false
5!$FDqz&,5!$Fj7x8,same_branch,0.241,true
g%F6b7C2,gX$jS(z8,same_branch,0.124,false
5#kFj($K,5m<zSreK,same_branch,0.345,true
5#Lmb&1&,5#LgnBx2,same_branch,0.154,true
MS%FjB8d,Fo%@S&Cd,same_branch,0.268,true
F%FFm783,F%k@mqjb,same_branch,0.248,true
5&LF&qz8,5&LFjy(b,same_branch,0.164,true
g!kFb$$3,g!kF&rJ0,same_branch,0.208,true
5S(j0yj2,5S(jbr8M,same_branch,0.271,false
5%<zb&jd,gv$FD7C&,same_branch,0.197,true
gvcF&q(8,gvcFjBx0,same_branch,0.336,true
g%kjVBe&,5S$6jqe8,same_branch,0.172,true
5mLjV$1b,5mLFn%$M,same_branch,0.27,true
5#$znBjM,5#$zb)CM,same_branch,0.154,true
5X%jjr(3,5X%$0&z8,same_branch,0.227,false
5<$8m7CM,5<$mS)C&,same_branch,0.315,true
5X<FVBx0,5&c$0qz&,same_branch,0.306,false
5oy@&B(2,5Xk@0qjK,same_branch,0.152,true
g#LFm%$2,g#LFm&j0,same_branch,0.127,false
gvkF&rjb,gvkF&(C&,same_branch,0.146,false
5m(*DyzM,5XHF&BzK,same_branch,0.236,true
gm<z0y$0,gm<z07xd,same_branch,0.166,false
9%%Fm%(j,Nm%Fm)J8,same_branch,0.243,true
5X%6bBj0,5Xy*m(x8,same_branch,0.18,true
gX$jV7x2,gX%zm%$b,same_branch,0.302,false
g%FFm$(d,g<<Fb$z0,same_branch,0.116,true
5%<6&$8M,5%<8%rxj,same_branch,0.237,false
5X%j&)e2,5X%gb&Cj,same_branch,0.208,true
5X%mn%zb,5XkzDBJd,same_branch,0.322,true
5SF6n$$b,gXyjS)Jb,same_branch,0.186,true
5S(z&BJb,5S($&&$d,same_branch,0.201,true
5vH$SyCd,5vH60&e3,same_branch,0.168,true
gX%FV$e3,gX%z0)J3,same_branch,0.283,false
g!%zm&zM,g!%zm&$K,same_branch,0.205,true
gv$F&%18,gv$F%q13,same_branch,0.139,true
9Xymbr(0,mmc*0$z0,same_branch,0.301,true
5#$j0rzd,5#$zb)CM,same_branch,0.156,true
5oc6Dq(0,5oc6m&(0,same_branch,0.3,true
FX(Fn7$K,gmkjm$1d,same_branch,0.244,true
F%$zD$x2,5Sy@mrzb,same_branch,0.171,false
m%y$n$(8,MSy6n&jM,same_branch,0.239,true
5XL@D7(2,gXHF&rjj,same_branch,0.23,false
g#FFD$1&,5XF6jBJ3,same_branch,0.24,true
5XymS7Jj,5X<@D)Cd,same_branch,0.177,false
Xv%F%&8K,5!HFSy12,same_branch,0.316,true
M#<Fmy83,M#<$0(zd,same_branch,0.23,true
5mFFm%C8,g<$Fb%jM,same_branch,0.295,true
g%<*m7J2,g%<Fb(xd,same_branch,0.334,true
N<<6&%xd,N<<$%((0,same_branch,0.149,true
FX%mD%1&,MXy@m%eb,same_branch,0.142,true
FS<@jBjj,5Xy*%7(0,same_branch,0.288,true
g!(Fn&CM,g%%*D((d,same_branch,0.151,true
5Xkz&&zM,5X<j&y1d,same_branch,0.216,true
jXkF&qJK,jXkF07x2,same_branch,0.112,true
5X%Fmqzb,5XyFby1M,same_branch,0.331,true
g<Hz0$Jj,g<Hzj7x0,same_branch,0.291,true
5%ygmBxK,g#$Fjr(K,same_branch,0.3,true
m<Fmm%C&,5SH*Syx8,same_branch,0.189,true
g#cF0(eM,g#cFDq$&,same_branch,0.31,false
gSFFD(Cj,gSFFmye0,same_branch,0.32,false
Nm%F0B(d,Nm%Fj%Cj,same_branch,0.346,false
5vy@mrzj,g%%gDr$K,same_branch,0.324,true
g%cFb7C0,g%c@&7jb,same_branch,0.171,true
5%%80%z0,go(*V%j&,same_branch,0.287,true
g!yFb$e&,g!yF%7(d,same_branch,0.187,false
gS$FV%(0,gS$z%%8b,same_branch,0.258,false
5&cF%(J3,5&cz&&8M,same_branch,0.263,false
g#kzD$ed,g#kF&7CM,same_branch,0.123,true
5X(8%B(3,MXy607C2,same_branch,0.299,true
5#$znBzM,5#$z%&z&,same_branch,0.167,true
5X%6&$8d,5X%$D$Jd,same_branch,0.234,true
5!$F&%e&,5!$FDqz&,same_branch,0.282,false
5X%Fmrx8,5X<m0%x&,same_branch,0.234,false
g<<Fn7CM,g<<zmqzd,same_branch,0.316,true
M#<F0BCb,M#<F0&1&,same_branch,0.129,true
5Xkj%r82,gXcF%%1M,same_branch,0.143,true
g#c*&)1&,g#c*%&Cb,same_branch,0.265,true
5X%jD($&,5Xyzb$$M,same_branch,0.17,true
gmcF&%z2,gmcFSre8,same_branch,0.137,false
g<HFD(Cb,9X<z0(J8,same_branch,0.177,true
5!(6mr18,5!(z0%(2,same_branch,0.271,true
5vF6m&ej,5mc@V$jb,same_branch,0.199,false
5S<Fn$1d,5Xyzn($8,same_branch,0.183,true
g!yzm$e2,5SkzDqzb,same_branch,0.113,true
5#y$b)1&,5m<zm%xb,same_branch,0.161,true
5X%@D(e&,5X<8nr$j,same_branch,0.186,true
5%%m0%$d,mmkFmy(j,same_branch,0.21,true
5v$g0%8M,5v$8m7$2,same_branch,0.164,true
NS<8jr1d,g&LFj&$M,same_branch,0.151,true
5v<$V&CK,5mFjVr12,same_branch,0.284,true
iSLFmr1b,5Sc6n%J8,same_branch,0.208,true
g&F*j$z2,g&FF0$80,same_branch,0.165,false
5X%zV%(8,5Xyzmy8&,same_branch,0.272,true
gXkFm%13,MS%F0B(&,same_branch,0.102,true
5!%$0&8j,5!%zbyJd,same_branch,0.345,true
g!%6n)J&,g!%6&&(K,same_branch,0.311,false
5X%m0$$&,5X<*SB10,same_branch,0.276,true
5Xk6nBz&,5X<8j&$d,same_branch,0.248,true
5vHjm)xj,5vH$SyCd,same_branch,0.159,false
Fo%zV$$K,5!(zm)(3,same_branch,0.313,false
g#FFV$8&,g#FFD%x3,same_branch,0.315,true
F%$zDrx2,F%$zD$$0,same_branch,0.223,true
5v%Fm)1b,5v%$m)(K,same_branch,0.337,true
5X%$mqx&,5X<@V%jK,same_branch,0.155,false
5<y*Vyx2,5<y60y13,same_branch,0.321,true
gmcF%y8b,gmcz0qed,same_branch,0.187,true
gX<jn78&,gX(jmyz8,same_branch,0.217,true
5oLFDBzb,5oygj(x8,same_branch,0.34,false
