customer_id,snapshot_date,age_band,gender,city,district,branch_code,branch_name,customer_tenure_months,occupation_category,income_band,customer_type,total_accounts,has_savings,has_current_account,has_deposit,has_loan,has_mobile_banking,has_internet_banking,product_holding_count,avg_savings_balance_3m,avg_deposit_balance_3m,total_deposit_balance,outstanding_loan_balance,monthly_avg_transaction_amount,monthly_transaction_count,days_since_last_transaction,active_months_last_6m,debit_transaction_count_3m,credit_transaction_count_3m,digital_login_count_3m,atm_transaction_count_3m,branch_transaction_count_3m,customer_segment,segment_description,segment_score,dormant_flag,dormant_risk_level,dormant_probability,dormant_reason_code,recommended_campaign,recommended_channel,next_best_action,credit_score,credit_risk_label,churn_probability,churn_risk_label,loan_type,digital_banking_adoption,lat,lng,segmentation_model_version,dormant_model_version,scoring_timestamp
CUST000009753,2026-06-01,36-45,M,Semarang,Semarang,BXY101,Cabang Semarang Siliwangi,213,Pegawai,5-10jt,Individual,4,True,False,False,True,True,False,1,14443471.21,4513533.92,4819137.68,88351015.39,11714614.14,7,272,0,5,2,3,27,1,Dormant Risk,Nasabah dengan aktivitas rendah dan risiko dormant,0.7203,True,HIGH,0.7232,NO_DIGITAL_LOGIN,Reaktivasi Dormant,SMS Campaign,Hubungi nasabah untuk reaktivasi transaksi dan penawaran campaign personal.,360,BAD,0.7102,HIGH,KKB,Passive,-6.993019,110.469291,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000009754,2026-06-01,26-35,F,Pasuruan,Pasuruan,BXY169,Cabang Pasuruan,86,Petani/Nelayan,10-25jt,SME,2,True,False,True,True,True,False,1,381547991.3,663288634.06,741519857.05,10729860.35,4644052.14,52,13,6,42,47,3,58,1,Affluent Depositor,Nasabah saldo tinggi dengan kepemilikan deposito kuat,0.7387,False,LOW,0.0,NORMAL_ACTIVITY,Cross-sell Deposito,Relationship Manager,Tawarkan produk deposito atau wealth bundling sesuai profil saldo.,846,GOOD,0.0,LOW,KTA,Passive,-7.624956,112.915146,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000009755,2026-06-01,56-65,F,Batam,Batam,BXY248,Cabang Batam,214,Pegawai,5-10jt,Individual,3,True,False,True,True,False,False,2,4017706.83,10357461.13,9881675.11,39968456.02,12929864.43,8,148,2,5,5,1,12,11,Dormant Risk,Nasabah dengan aktivitas rendah dan risiko dormant,0.8726,False,MEDIUM,0.5278,MATURED_DEPOSIT,Reaktivasi Dormant,Call Center,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,341,BAD,0.4725,MEDIUM,KKB,None,1.147916,104.096628,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000009756,2026-06-01,56-65,M,Pekanbaru,Pekanbaru,BXY459,Cabang Pekanbaru,10,Petani/Nelayan,25-50jt,SME,4,True,False,True,True,True,True,4,9968979.78,24967939.55,24414723.53,99038380.39,11039671.96,34,2,6,96,68,4,59,6,Mass Retail,Nasabah retail umum dengan transaksi reguler,0.7731,False,LOW,0.0217,NO_DIGITAL_LOGIN,Payroll Bundle,Mobile Banking,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,543,BAD,0.1289,LOW,KTA,Passive,0.552629,101.426022,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000009757,2026-06-01,>65,M,Mataram,Mataram,BXY144,Cabang Mataram,17,Wiraswasta,5-10jt,Individual,6,True,False,False,True,True,True,5,8475634.88,60737.42,64194.79,87593481.47,544790.48,1,220,1,0,3,1,47,4,Dormant Risk,Nasabah dengan aktivitas rendah dan risiko dormant,0.7736,True,HIGH,0.8524,LOW_TRANSACTION_COUNT,Reaktivasi Dormant,Call Center,Hubungi nasabah untuk reaktivasi transaksi dan penawaran campaign personal.,518,BAD,0.798,HIGH,KTA,Passive,-8.585695,116.082668,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000009758,2026-06-01,46-55,F,Jakarta Barat,Jakarta Barat,BXY463,Cabang Jakarta Barat,229,UMKM,5-10jt,SME,4,True,False,False,True,True,True,5,1234594.29,2049649.95,2227377.48,60850895.26,10269657.4,2,358,1,0,1,3,18,11,Dormant Risk,Nasabah dengan aktivitas rendah dan risiko dormant,0.7643,True,HIGH,0.9856,NO_DIGITAL_LOGIN,Reaktivasi Dormant,Call Center,Hubungi nasabah untuk reaktivasi transaksi dan penawaran campaign personal.,438,BAD,0.812,HIGH,KKB,Passive,-6.162688,106.719951,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000009759,2026-06-01,46-55,M,Banjarmasin,Banjarmasin,BXY505,Cabang Banjarmasin,65,Pensiunan,25-50jt,SME,3,True,False,True,True,False,False,3,8916706.42,14039459.35,13733974.06,61394435.0,1791225.08,4,343,2,9,9,2,49,0,Dormant Risk,Nasabah dengan aktivitas rendah dan risiko dormant,0.846,True,HIGH,1.0,NO_DIGITAL_LOGIN,Reaktivasi Dormant,SMS Campaign,Hubungi nasabah untuk reaktivasi transaksi dan penawaran campaign personal.,530,BAD,0.8652,HIGH,KKB,None,-3.341576,114.621968,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000009760,2026-06-01,18-25,F,Medan,Medan,BXY651,Cabang Medan Gatsu,45,UMKM,5-10jt,Individual,5,True,False,True,True,True,False,2,14785108.75,30931253.14,38620733.76,49776119.16,10868866.88,20,1,5,47,30,2,42,6,Mass Retail,Nasabah retail umum dengan transaksi reguler,0.5936,False,LOW,0.1995,BALANCE_DECLINE,SME Advisory,Call Center,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,536,BAD,0.2839,LOW,KPR,Passive,3.593003,98.703427,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000009761,2026-06-01,>65,F,Sidoarjo,Sidoarjo,BXY305,Cabang Sidoarjo,22,UMKM,5-10jt,SME,4,True,False,False,True,True,True,5,10458857.29,759104.52,789494.78,62330395.18,11356735.75,1,257,2,2,3,1,60,5,Dormant Risk,Nasabah dengan aktivitas rendah dan risiko dormant,0.7209,True,HIGH,0.8665,NO_DIGITAL_LOGIN,Reaktivasi Dormant,Call Center,Hubungi nasabah untuk reaktivasi transaksi dan penawaran campaign personal.,480,BAD,0.8989,HIGH,KKB,Passive,-7.478627,112.739244,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000009762,2026-06-01,26-35,F,Jakarta Selatan,Jakarta Selatan,BXY374,Cabang Jakarta Selatan,89,Petani/Nelayan,5-10jt,SME,5,True,False,True,True,False,False,2,18134245.17,61804172.6,63022849.5,19221070.67,13041236.16,28,11,6,72,61,7,8,9,Mass Retail,Nasabah retail umum dengan transaksi reguler,0.9319,False,LOW,0.0541,LOW_TRANSACTION_COUNT,Loan Restructure Outreach,Branch Outreach,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,563,POOR,0.1824,LOW,KPR,None,-6.227848,106.804787,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000009763,2026-06-01,56-65,M,Bekasi,Bekasi,BXY295,Cabang Bekasi,81,Profesional,5-10jt,SME,2,True,False,True,True,False,False,4,11893454.65,71241617.86,74770699.93,63443179.47,4352823.65,28,3,3,76,56,12,27,8,Mass Retail,Nasabah retail umum dengan transaksi reguler,0.799,False,LOW,0.1883,LOW_ACTIVITY,Loan Restructure Outreach,Mobile Banking,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,606,POOR,0.1641,LOW,KPR,None,-6.279839,106.980732,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000009764,2026-06-01,>65,M,Medan,Medan,BXY996,Cabang Medan Gatsu,123,Petani/Nelayan,>50jt,SME,1,True,False,False,True,True,False,3,31972737.33,910957.54,1018623.8,33271818.77,8417659.12,53,5,4,9,95,13,54,6,Mass Retail,Nasabah retail umum dengan transaksi reguler,0.7615,False,LOW,0.0817,BALANCE_DECLINE,Cross-sell Deposito,Branch Outreach,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,633,POOR,0.0338,LOW,KPR,Passive,3.63271,98.708408,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000009765,2026-06-01,18-25,F,Jakarta Selatan,Jakarta Selatan,BXY229,Cabang Sudirman,50,Pegawai,10-25jt,SME,1,True,False,True,True,True,False,2,6023267.16,51438442.14,50740297.64,59849657.54,10795619.97,29,13,3,68,48,14,42,10,Mass Retail,Nasabah retail umum dengan transaksi reguler,0.6885,False,LOW,0.1385,NORMAL_ACTIVITY,Payroll Bundle,Relationship Manager,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,586,POOR,0.2425,LOW,KPR,Passive,-6.269957,106.810997,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000009766,2026-06-01,46-55,F,Pekanbaru,Pekanbaru,BXY567,Cabang Pekanbaru,112,Petani/Nelayan,5-10jt,Individual,5,True,False,False,True,False,False,1,27738323.43,290151.76,333789.0,15459661.8,4173714.36,44,6,5,72,5,15,41,1,Payroll Customer,Nasabah payroll aktif,0.6471,False,LOW,0.12,NORMAL_ACTIVITY,Reaktivasi Dormant,Branch Outreach,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,779,GOOD,0.0808,LOW,KPR,None,0.459625,101.422955,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000009767,2026-06-01,>65,M,Makassar,Makassar,BXY409,Cabang Makassar Urip,99,UMKM,<5jt,SME,2,True,False,True,True,True,True,4,1061556.61,4727794.82,5728347.34,28297201.84,1526651.27,5,299,2,4,15,3,2,9,Dormant Risk,Nasabah dengan aktivitas rendah dan risiko dormant,0.853,True,HIGH,0.8925,LOW_TRANSACTION_COUNT,Reaktivasi Dormant,Branch Outreach,Hubungi nasabah untuk reaktivasi transaksi dan penawaran campaign personal.,323,BAD,0.7928,HIGH,KTA,Passive,-5.129188,119.420758,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000009768,2026-06-01,56-65,M,Pontianak,Pontianak,BXY599,Cabang Pontianak,207,Wiraswasta,5-10jt,Individual,1,True,True,True,False,True,True,2,4513680.74,19766410.25,21422925.91,5668157.91,14108254.33,27,17,4,18,6,14,34,0,Mass Retail,Nasabah retail umum dengan transaksi reguler,0.9143,False,LOW,0.0903,NORMAL_ACTIVITY,Cross-sell Deposito,Branch Outreach,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,748,FAIR,0.1171,LOW,None,Passive,-0.029118,109.344459,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000009769,2026-06-01,>65,F,Pontianak,Pontianak,BXY781,Cabang Pontianak,235,Pegawai,10-25jt,SME,3,True,False,True,True,True,True,2,17748588.29,59666639.84,74436754.89,47267040.22,13485612.13,14,22,5,1,17,15,23,9,Mass Retail,Nasabah retail umum dengan transaksi reguler,0.7163,False,LOW,0.1011,NORMAL_ACTIVITY,Payroll Bundle,SMS Campaign,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,604,POOR,0.0893,LOW,KTA,Passive,0.010948,109.379598,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000009770,2026-06-01,26-35,F,Jember,Jember,BXY509,Cabang Jember,70,Pensiunan,10-25jt,SME,3,True,False,True,True,True,True,2,10861092.74,11168795.39,11398680.51,78686595.11,4021706.89,2,277,0,6,6,3,36,8,Dormant Risk,Nasabah dengan aktivitas rendah dan risiko dormant,0.5629,True,HIGH,0.919,LOW_ACTIVITY,Reaktivasi Dormant,SMS Campaign,Hubungi nasabah untuk reaktivasi transaksi dan penawaran campaign personal.,379,BAD,0.7585,HIGH,KPR,Passive,-8.231744,113.684671,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000009771,2026-06-01,26-35,M,Jakarta Barat,Jakarta Barat,BXY156,Cabang Jakarta Barat,31,Pelajar,>50jt,SME,5,True,False,True,True,False,False,5,32471348.43,61748812.95,70750816.16,88603264.33,8629252.99,49,11,5,95,123,17,56,4,Mass Retail,Nasabah retail umum dengan transaksi reguler,0.8549,False,LOW,0.0668,MATURED_DEPOSIT,Upgrade Digital Banking,Relationship Manager,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,618,POOR,0.1802,LOW,KPR,None,-6.197608,106.789702,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000009772,2026-06-01,46-55,M,Manado,Manado,BXY309,Cabang Manado,166,Petani/Nelayan,5-10jt,Individual,3,True,False,True,True,True,True,5,21277740.03,24760435.06,23919989.4,78808567.23,14337741.16,88,16,6,30,209,38,22,8,Digital Active,Nasabah aktif di channel digital,0.577,False,LOW,0.0626,NORMAL_ACTIVITY,Upgrade Digital Banking,Mobile Banking,Dorong penggunaan fitur digital dan transaksi rutin.,567,POOR,0.0,LOW,KTA,Active,1.508191,124.847139,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000009773,2026-06-01,36-45,F,Palembang,Palembang,BXY899,Cabang Palembang,145,UMKM,5-10jt,SME,5,True,True,True,True,True,True,2,124915003.35,58919564.4,66285230.94,723117542.23,7482129.9,78,0,4,221,36,15,24,0,SME Owner,Nasabah pemilik usaha kecil dan menengah,0.7809,False,LOW,0.0584,NO_DIGITAL_LOGIN,Reaktivasi Dormant,Branch Outreach,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,697,FAIR,0.0653,LOW,KTA,Passive,-3.013225,104.77814,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000009774,2026-06-01,56-65,M,Malang,Malang,BXY541,Cabang Malang Soekarno Hatta,86,Pelajar,10-25jt,SME,4,True,False,True,True,True,True,1,11349885.12,15897651.86,16514846.01,789208846.76,13819348.73,59,12,5,145,51,1,7,3,Credit Heavy,Nasabah dengan eksposur pinjaman tinggi,0.8038,False,LOW,0.1389,BALANCE_DECLINE,Cross-sell Deposito,Call Center,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,561,POOR,0.1116,LOW,KKB,Passive,-8.013408,112.67114,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000009775,2026-06-01,26-35,F,Samarinda,Samarinda,BXY687,Cabang Samarinda,10,Wiraswasta,10-25jt,SME,4,True,True,False,True,False,False,4,18779176.84,2845360.01,2736753.12,1565274194.68,7546820.82,39,23,5,58,97,14,35,0,Credit Heavy,Nasabah dengan eksposur pinjaman tinggi,0.6073,False,LOW,0.0748,MATURED_DEPOSIT,Loan Restructure Outreach,Relationship Manager,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,571,POOR,0.0701,LOW,KKB,None,-0.510487,117.120209,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000009776,2026-06-01,36-45,F,Sidoarjo,Sidoarjo,BXY168,Cabang Sidoarjo,95,UMKM,>50jt,SME,4,True,False,True,True,True,True,3,8188495.03,60095683.75,58436885.58,62868138.18,12669503.63,73,18,6,47,10,20,2,0,Mass Retail,Nasabah retail umum dengan transaksi reguler,0.7456,False,LOW,0.0,MATURED_DEPOSIT,SME Advisory,Branch Outreach,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,606,POOR,0.0512,LOW,KPR,Active,-7.460857,112.721355,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000009777,2026-06-01,>65,F,Surabaya,Surabaya,BXY731,Cabang Darmo,105,Pensiunan,10-25jt,Individual,3,True,False,True,True,True,True,2,497225728.53,1050411561.94,1275354009.28,81422107.25,13559093.32,70,2,5,136,25,11,25,5,Affluent Depositor,Nasabah saldo tinggi dengan kepemilikan deposito kuat,0.9378,False,LOW,0.0428,NORMAL_ACTIVITY,Cross-sell Deposito,Branch Outreach,Tawarkan produk deposito atau wealth bundling sesuai profil saldo.,797,GOOD,0.1115,LOW,KPR,Passive,-7.264591,112.71914,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000009778,2026-06-01,26-35,M,Semarang,Semarang,BXY736,Cabang Semarang Pemuda,70,UMKM,>50jt,SME,5,True,True,True,True,True,True,2,189070692.19,59839678.26,60288395.34,359597171.04,6166533.97,39,9,5,16,86,2,15,8,SME Owner,Nasabah pemilik usaha kecil dan menengah,0.8974,False,LOW,0.2271,NORMAL_ACTIVITY,Reaktivasi Dormant,SMS Campaign,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,707,FAIR,0.1117,LOW,KTA,Passive,-6.995754,110.41409,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000009779,2026-06-01,18-25,M,Banda Aceh,Banda Aceh,BXY400,Cabang Banda Aceh,82,Wiraswasta,>50jt,SME,4,True,False,True,True,True,False,4,18568405.1,10761442.3,12630988.57,81542383.11,5624408.51,19,0,6,44,0,7,48,12,Mass Retail,Nasabah retail umum dengan transaksi reguler,0.8946,False,LOW,0.0483,LOW_TRANSACTION_COUNT,SME Advisory,SMS Campaign,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,616,POOR,0.1441,LOW,KTA,Passive,5.539069,95.331267,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000009780,2026-06-01,36-45,M,Palembang,Palembang,BXY888,Cabang Palembang,227,Profesional,5-10jt,SME,4,True,True,True,False,True,True,2,15054428.38,7353552.15,8401594.07,3596490.95,4834022.59,86,18,3,71,20,164,18,4,Digital Active,Nasabah aktif di channel digital,0.7488,False,LOW,0.1596,NORMAL_ACTIVITY,Upgrade Digital Banking,Mobile Banking,Dorong penggunaan fitur digital dan transaksi rutin.,714,FAIR,0.1396,LOW,None,Active,-2.983286,104.7263,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000009781,2026-06-01,18-25,F,Padang,Padang,BXY388,Cabang Padang,186,Pegawai,25-50jt,Individual,4,True,False,True,True,False,False,5,27617267.65,30345526.1,30692825.64,461675640.46,8720308.46,60,5,6,83,91,3,57,3,Credit Heavy,Nasabah dengan eksposur pinjaman tinggi,0.5539,False,LOW,0.0,NORMAL_ACTIVITY,SME Advisory,Call Center,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,515,BAD,0.1461,LOW,KPR,None,-0.920675,100.401192,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000009782,2026-06-01,18-25,F,Balikpapan,Balikpapan,BXY443,Cabang Balikpapan,215,Pegawai,25-50jt,SME,5,True,False,True,True,True,True,2,139012236.41,1220916977.92,1509643574.95,21660355.29,14289740.65,39,24,3,100,48,16,37,10,Affluent Depositor,Nasabah saldo tinggi dengan kepemilikan deposito kuat,0.7035,False,LOW,0.1909,NORMAL_ACTIVITY,Cross-sell Deposito,Branch Outreach,Tawarkan produk deposito atau wealth bundling sesuai profil saldo.,845,GOOD,0.1839,LOW,KPR,Passive,-1.303055,116.850172,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000009783,2026-06-01,56-65,F,Bojonegoro,Bojonegoro,BXY362,Cabang Bojonegoro,175,UMKM,25-50jt,SME,6,True,False,True,True,True,True,1,23067524.13,11731307.28,13796054.92,27107741.19,14917724.25,65,11,4,22,37,19,35,11,Payroll Customer,Nasabah payroll aktif,0.8098,False,LOW,0.0696,MATURED_DEPOSIT,Loan Restructure Outreach,Mobile Banking,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,698,FAIR,0.1899,LOW,KTA,Passive,-7.140155,111.918113,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000009784,2026-06-01,36-45,M,Solo,Solo,BXY849,Cabang Solo Slamet Riyadi,156,Profesional,>50jt,SME,5,True,False,True,True,True,True,2,29145883.61,30445913.83,29485212.49,1846654178.77,4374010.14,66,23,6,84,18,14,2,2,Credit Heavy,Nasabah dengan eksposur pinjaman tinggi,0.6012,False,LOW,0.0299,LOW_ACTIVITY,Reaktivasi Dormant,SMS Campaign,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,667,FAIR,0.1043,LOW,KKB,Passive,-7.527606,110.815125,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000009785,2026-06-01,46-55,F,Depok,Depok,BXY441,Cabang Depok,70,Petani/Nelayan,<5jt,Individual,5,True,False,True,True,False,False,1,23379401.73,48915053.72,56496232.43,43099222.27,7550261.13,31,51,3,47,61,1,1,9,Mass Retail,Nasabah retail umum dengan transaksi reguler,0.9529,False,LOW,0.297,NORMAL_ACTIVITY,Cross-sell Deposito,Call Center,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,674,FAIR,0.2358,LOW,KKB,None,-6.431692,106.807024,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000009786,2026-06-01,>65,F,Solo,Solo,BXY693,Cabang Solo Slamet Riyadi,162,Pelajar,5-10jt,Individual,1,True,True,True,False,True,False,5,414332539.9,790288741.73,852282837.18,6954111.12,9592210.89,74,7,6,171,199,9,47,3,Affluent Depositor,Nasabah saldo tinggi dengan kepemilikan deposito kuat,0.7822,False,LOW,0.0059,NORMAL_ACTIVITY,Cross-sell Deposito,Branch Outreach,Tawarkan produk deposito atau wealth bundling sesuai profil saldo.,798,GOOD,0.0,LOW,None,Passive,-7.593717,110.7905,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000009787,2026-06-01,36-45,M,Mataram,Mataram,BXY273,Cabang Mataram,75,Pensiunan,>50jt,Individual,6,True,False,True,True,True,True,5,25488363.02,28855365.06,30795385.95,39480778.63,9248011.79,50,21,6,107,64,20,16,8,Mass Retail,Nasabah retail umum dengan transaksi reguler,0.6378,False,LOW,0.0,BALANCE_DECLINE,Cross-sell Deposito,Relationship Manager,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,587,POOR,0.0365,LOW,KKB,Active,-8.610607,116.125952,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000009788,2026-06-01,46-55,F,Bojonegoro,Bojonegoro,BXY910,Cabang Bojonegoro,25,Wiraswasta,>50jt,Individual,6,True,False,True,True,True,True,2,6698798.02,13277603.69,13377347.58,19243333.24,1624603.31,5,309,1,2,6,0,24,8,Dormant Risk,Nasabah dengan aktivitas rendah dan risiko dormant,0.5991,True,HIGH,1.0,LOW_ACTIVITY,Reaktivasi Dormant,Branch Outreach,Hubungi nasabah untuk reaktivasi transaksi dan penawaran campaign personal.,470,BAD,0.9272,HIGH,KKB,Passive,-7.105205,111.862933,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000009789,2026-06-01,46-55,F,Yogyakarta,Yogyakarta,BXY544,Cabang Yogyakarta Malioboro,78,Profesional,25-50jt,Individual,5,True,False,True,True,True,False,3,32878177.49,31606042.55,33361580.02,93694494.89,9554245.21,59,22,3,89,56,20,6,12,Mass Retail,Nasabah retail umum dengan transaksi reguler,0.9567,False,LOW,0.2184,MATURED_DEPOSIT,Cross-sell Deposito,Branch Outreach,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,673,FAIR,0.1074,LOW,KTA,Active,-7.812352,110.356697,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000009790,2026-06-01,56-65,F,Padang,Padang,BXY703,Cabang Padang,7,Wiraswasta,5-10jt,Individual,6,True,True,True,True,False,False,3,4680565.5,4884863.16,5886284.36,68475726.52,13217927.96,1,334,0,0,2,3,6,4,Dormant Risk,Nasabah dengan aktivitas rendah dan risiko dormant,0.6648,True,HIGH,1.0,LOW_TRANSACTION_COUNT,Reaktivasi Dormant,SMS Campaign,Hubungi nasabah untuk reaktivasi transaksi dan penawaran campaign personal.,349,BAD,0.9688,HIGH,KTA,None,-0.960588,100.356965,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000009791,2026-06-01,18-25,F,Manado,Manado,BXY138,Cabang Manado,191,Pensiunan,>50jt,Individual,6,True,False,True,True,True,True,3,21735883.36,40942465.7,44244488.36,62772423.35,9376682.17,75,12,3,102,20,10,27,7,Mass Retail,Nasabah retail umum dengan transaksi reguler,0.6539,False,LOW,0.1374,NORMAL_ACTIVITY,Upgrade Digital Banking,Call Center,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,638,POOR,0.0499,LOW,KPR,Passive,1.4922,124.796758,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000009792,2026-06-01,46-55,F,Samarinda,Samarinda,BXY565,Cabang Samarinda,209,Pelajar,>50jt,SME,6,True,False,True,True,True,False,5,2363915.89,52049940.13,63186362.5,2189381326.84,10169647.8,7,126,6,13,9,17,58,5,Credit Heavy,Nasabah dengan eksposur pinjaman tinggi,0.7412,False,LOW,0.2158,BALANCE_DECLINE,Payroll Bundle,Branch Outreach,Lakukan engagement sesuai segmentasi dan perilaku transaksi.,595,POOR,0.2547,LOW,KKB,Passive,-0.482174,117.171072,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
CUST000009793,2026-06-01,18-25,M,Madiun,Madiun,BXY517,Cabang Madiun,129,UMKM,25-50jt,SME,1,True,True,True,True,True,False,5,8325686.04,56899758.6,64040136.08,44694504.08,2761761.18,76,11,6,55,17,181,56,8,Digital Active,Nasabah aktif di channel digital,0.7255,False,LOW,0.0525,NORMAL_ACTIVITY,Upgrade Digital Banking,Mobile Banking,Dorong penggunaan fitur digital dan transaksi rutin.,567,POOR,0.0734,LOW,KTA,Active,-7.667763,111.555269,segmentation-kmeans-v2,dormant-xgboost-v2,2026-06-24 14:40:48
